Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Cost,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit
PUM984565,Women,Basketball,Puma Softride Ruby W,8,31,13340,5890,47.4,217522.04,45418,RETAIL,LUCKNOW,34932.04
PUM415025,Kids,Basketball,Puma Playmaker Pro Jr,4,7,7460,4260,19.8,41880.44,,Online,Hydrabad,12060.44
PUM897188,Kids,Soccer,Puma Attacanto Jr,5,6,10230,5680,,,44596,Retail,Bangalore,
PUM592764,Women,Basketball,Puma Future Ultimate FG W,6,17,16090,7080,14.2,234688.74,44671,Online,Bengaluru,114328.74
PUM258016,Kids,Soccer,Puma Softride Enzo Neo Jr,11,30,,3300,41.7,,44899,Retail,mumbai,
PUM947932,Kids,Lifestyle,Puma Evolve Run Mesh Jr,4,34,4770,0,,,,Online,JAIPUR,
PUM902471,Men,Running,Puma Attacanto FG,6,32,7950,3460,20.1,203265.6,27/01/2024,Online,Hyderabad,92545.6
PUM556370,Men,Soccer,Puma Fuse 2.0,6,47,3740,1770,9.7,158729.34,44604,Retail,Calcutta,75539.34
PUM646271,Women,Training,Puma Mayze Stack,13,29,7120,3800,17.5,356156.56,44774,Online,Kolkatta,245956.56
PUM116951,Kids,Basketball,Puma Evolve Run Mesh Jr,9,37,10460,4560,19.8,-42197.32,44595,Retail,Ahmedabad,-636993.64
PUM606946,Women,Basketball,Puma Fuse 2.0 W,12,-6,3030,1700,47.1,,45557,Retail,Dehli,
PUM672705,Kids,Soccer,Puma Anzarun Lite Jr,5,27,5160,2390,4.5,133050.6,44670,Online,Calcutta,68520.6
PUM605714,Men,Basketball,Puma Softride Premier,9.5,39,0,1270,13.2,,30/12/2023,Retail,LUCKNOW,
PUM934298,Women,Basketball,Puma Magnify Nitro 2 W,8,5,7960,3690,42.7,22805.4,45392,Online,Pune,4355.4
PUM597350,Women,Training,Puma Magnify Nitro 2 W,9,50,9850,4770,22.8,380210,44997,Online,Lucnow,-284970.46
PUM661295,Kids,Basketball,Puma Rise Jr,12,40,4870,1990,-4.9,204345.2,44571,Retail,,124745.2
PUM283208,Kids,Lifestyle,Puma Playmaker Pro Jr,11,40,9920,4200,46.1,213875.2,44628,Retail,hyderabad,45875.2
PUM801580,Kids,Soccer,Puma Future 7 Play FG Jr,11,20,9730,3450,18.3,158988.2,44607,Online,Bangaluru,
PUM251074,Men,Training,Puma Retaliate 2,7,37,7830,3380,18.8,235244.52,45019,Online,BANGALORE,110184.52
PUM560259,Men,Lifestyle,Puma Clyde All-Pro,13,26,3870,2250,10.3,90256.14,45265,Online,BANGALORE,31756.14
PUM451248,female,Training,Puma Fuse 2.0 W,12,4,4990,1780,33.7,13233.48,44598,Online,pune,6113.48
PUM248079,Men,Soccer,Puma Deviate Elite 3,11,20,15480,8330,13,269352,,Retail,LUCKNOW,102752
PUM951739,Kids,Running,Puma Evolve Run Mesh Jr,11,1,6010,2560,13.3,5210.67,44740,Retail,Mumbay,2650.67
PUM439542,Kids,Running,Puma Smash v2 Jr,4,12,11370,6220,39.3,82819.08,44690,Retail,Lucnow,8179.08
PUM605681,Men,Basketball,Puma All-Pro Nitro,7,31,10910,,45.2,185339.08,44891,Retail,Kolkatta,
PUM285219,Kids,Lifestyle,Puma Rise Jr,??,31,11580,5660,27.9,258824.58,45319,Retail,jaipur,83364.58
PUM940346,Women,Basketball,Puma Softride Ruby W,,37,6220,2620,27.1,167772.06,45240,Retail,Pune,70832.06
PUM719864,Kids,Lifestyle,Puma Softride Enzo Neo Jr,11,9,11880,5080,19.3,86284.44,28-05-2022,Online,Lucknow,40564.44
PUM660181,Men,Basket Ball,Puma Softride Premier,13,17,17310,9840,31.4,201869.22,13/01/2023,Retail,pune,34589.22
PUM114955,Kids,Soccer,Puma Suede Jr,9,30,6880,3750,0.8,204748.8,44938,Online,Kolkata,92248.8
PUM700554,Women,Training,Puma All-Pro Nitro W,12,17,10690,5600,20.2,145020.54,44916,Online,Pune,49820.54
PUM560996,Women,Lifestyle,Puma Stewie 2 Team W,6,5,5950,2290,-2.8,30583,44607,Retail,hyderabad,19133
PUM143018,Kids,Running,Puma Evolve Run Mesh Jr,4,1,6840,3240,23.9,5205.24,45145,Retail,Hyderabad,1965.24
PUM626884,Men,Lifestyle,Puma Smash v2,4,50,8510,4070,19,344655,45607,Online,Channai,141155
PUM332196,Kids,Training,Puma Rise Jr,12,15,15110,7230,3.9,217810.65,16/08/2024,Online,,109360.65
PUM322174,Men,Basketball,Puma Retaliate 2,9,27,11530,6470,7.9,472243.12,44652,Retail,Bangaluru,297553.12
PUM623957,Women,Running,Puma Stewie 2 Team W,,10,9700,4650,4.4,144138.94,,Online,Lucknow,97638.94
PUM636437,Women,Lifestyle,Puma Suede Mayu W,5,23,3560,2070,38.3,50519.96,45522,Retail,lucknow,2909.96
PUM988578,Women,Running,Puma ForeverRun Nitro,4,31,9950,4590,16.5,257555.75,44695,Online,Dellhi,115265.75
PUM457086,Kids,Training,Puma Rise Jr,11,37,8540,4390,42,183268.4,23-12-2023,Online,Chennai,20838.4
PUM580542,Women,Running,Puma Stewie 2 Team W,9.5,34,14250,8150,21.8,378879,19-12-2024,Online,Hyderabad,101779
PUM649859,Kids,Training,Puma Softride Rift Jr,6,7,6640,2890,45.1,25517.52,45631,Online,Bangaluru,5287.52
PUM935533,women,Basket Ball,Puma Kyron W,12,50,12390,6790,29.4,437367,30-09-2022,Retail,Mubmai,520341.98
PUM853169,Women,Soccer,Puma Deviate Elite 3 W,7,36,5150,2370,10.1,166674.6,45181,Retail,BANGALORE,81354.6
PUM104999,Kids,Training,Puma Rise Jr,10,14,8350,3620,105.5,-6429.5,44677,Online,Jaipure,-57109.5
PUM114392,Men,Running,Puma RS-X,XL,43,9860,4840,37.2,662386.86,18/10/2022,Online,Dellhi,454266.86
PUM638617,Men,Running,Puma Fuse 2.0,9.5,37,6440,2300,45.3,130339.16,44676,Retail,bangalore,45239.16
PUM552447,Men,Soccer,Puma Orbit FG,9,33,7970,3460,7.7,242758.23,45476,Retail,Pune,128578.23
PUM343390,Kids,Soccer,Puma Pacer Future Jr,11,44,5400,2060,38.1,147074.4,45330,Online,Ahmadabad,56434.4
PUM752429,Women,Running,Puma All-Pro Nitro W,10,8,11730,6890,-4.1,97687.44,29-08-2022,Online,Mubmai,42567.44
PUM865179,Kids,Training,Puma Rise Jr,10,-7,6450,3790,27.5,,26-09-2022,Retail,hyderabad,
PUM190978,Kids,Lifestyle,Puma Pacer Future Jr,11,48,7070,4200,36.6,215154.24,44807,Retail,Delhi,13554.24
PUM781478,Men,Basketball,Puma Stewie 2,12,32,9550,5630,22,238368,45324,Online,jaipur,268347.04
PUM751347,Women,Lifestyle,Puma Mayze Stack,13,36,5320,2570,23.1,147278.88,45645,Online,Bangaluru,54758.88
PUM613249,Men,Lifestyle,Puma Magnify Nitro 2,6,11,7710,3620,27.3,61656.87,45212,Retail,Lucnow,21836.87
PUM476321,Women,Running,Puma All-Pro Nitro W,8,-7,12370,0,47.5,,44731,Retail,Ahmedabad,
PUM221309,Kids,Lifestyle,Puma Evolve Run Mesh Jr,10,34,11620,5690,38.6,242579.12,45398,Online,Kolkatta,
PUM178697,Men,Basketball,Puma Eternity Nitro 2,6,35,5890,2590,13.9,177495.15,23/11/2022,Retail,Jaipure,86845.15
PUM108243,Women,Running,Puma Stewie 2 Team W,13,4,10610,5730,39.4,25718.64,44729,Online,CHENNAI,16453.49
PUM356213,Women,Running,Puma Vikky v3,4,21,12290,5340,18.6,210085.26,45444,Retail,Bangalore,97945.26
PUM628345,Kids,Basketball,Puma Attacanto Jr,9,12,7510,4170,4.2,86334.96,16-06-2023,Online,Jaipure,36294.96
PUM157174,Kids,Training,Puma Attacanto Jr,XL,43,7510,2700,-3,332617.9,45176,Retail,delhi,216517.9
PUM110994,female,Training,Puma Velocity Nitro 3 W,5,19,5830,3160,41.2,65132.76,44688,Retail,Pune,15652.93
PUM821688,Men,Basketball,Puma RS-X,7,8,13880,6420,25.1,83168.96,,Online,Mubmai,31808.96
PUM627900,Women,Training,Puma Future Ultimate FG W,13,37,15550,5770,49.5,290551.75,45499,Retail,jaipur,77061.75
PUM468934,Women,Basketball,Puma Run XX Nitro 2,10,26,14210,5050,38.6,226848.44,45430,Online,Bangalore,95548.44
PUM932196,Kids,RUNNING,Puma Anzarun Lite Jr,11,5,2590,1380,18.4,10567.2,24/09/2024,Online,Pune,3667.2
PUM275976,Kids,Running,Puma Pacer Future Jr,6,29,3410,1820,33.6,65662.96,28/11/2024,Online,bangalore,-37336.91
PUM226913,Kids,Basketball,Puma Pacer Future Jr,11,25,13200,7320,7.2,306240,45381,Retail,Chennai,123240
PUM611237,women,Lifestyle,Puma Deviate Elite 3 W,4,35,5610,2470,17.5,161988.75,45302,Retail,ahmedabad,75538.75
PUM548263,Women,Training,Puma Kyron W,6,20,9220,4520,16.3,154342.8,22-06-2023,Online,Jaipur,63942.8
PUM590326,kids,Basketball,Puma Turin Jr,4,33,4360,2330,26.5,105751.8,44901,Online,pune,28861.8
PUM958285,Women,Lifestyle,Puma Mayze Stack,13,21,,3170,33.4,,44635,Retail,pune,
PUM746742,Women,Running,Puma Run XX Nitro 2,9,24,8700,4320,2.2,204206.4,,Online,Lucknow,100526.4
PUM612340,Women,Running,Puma Deviate Elite 3 W,10,22,4920,2760,36.9,68299.44,45642,Online,Bangaluru,7579.44
PUM175671,WOMEN,Basketball,Puma Vikky v3,5,43,15230,8740,34.8,426988.28,45533,Retail,pune,51168.28
PUM766608,Women,Training,Puma Ella W,11,14,9320,4450,44.4,72546.88,23-04-2022,Online,ahmedabad,31782.49
PUM198820,Kids,Train,Puma Pacer Future Jr,,17,7340,2980,20,99824,44842,Retail,hyderabad,49164
PUM184855,Kids,Soccer,Puma Softride Rift Jr,12,19,14680,7700,,,44576,Retail,MUMBAI,
PUM678417,Kids,Running,Puma Rise Jr,4,18,4070,2240,37.1,46080.54,27-09-2022,Online,Pune,5760.54
PUM357440,Kids,Basketball,Puma Future 7 Play FG Jr,13,30,5490,2220,27.8,118913.4,14-10-2022,Retail,Mumbai,52313.4
PUM612056,Kids,Lifestyle,Puma Playmaker Pro Jr,11,9,17600,7350,40.2,94723.2,45541,Online,CHENNAI,28573.2
PUM286586,Kids,Training,Puma Turin Jr,10,13,,4950,34.8,,44660,Online,Calcutta,
PUM756916,Kids,Running,Puma Turin Jr,6,32,7340,3970,21.3,184850.56,45513,Online,hyderabad,57810.56
PUM110068,Kids,Running,Puma Future 7 Play FG Jr,11,-7,9630,4290,47.8,,44786,Online,Ahmedabad,
PUM181181,Kids,Basketball,Puma Softride Rift Jr,10,44,4350,2320,42,189731.65,44609,Online,Chenai,87651.65
PUM820013,Men,running,Puma Deviate Elite 3,11,6,8530,4750,41.1,75553.33,44983,Online,Pune,47053.33
PUM427617,Kids,Training,Puma Future 7 Play FG Jr,8,42,10760,5840,18.9,366507.12,44722,Retail,Pune,598129.58
PUM711868,Kids,Running,Puma Suede Jr,6,7,9460,5170,2.5,64564.5,,Online,Mubmai,28374.5
PUM354061,Women,Soccer,Puma Stewie 2 Team W,5,30,7020,3600,22.3,163636.2,,Retail,Jaipure,55636.2
,Kids,,Puma Softride Rift Jr,10,2,,1860,47.7,,44782,Retail,,
PUM255159,Kids,Training,Puma Pacer Future Jr,13,48,3690,1590,27.3,128766.24,17/04/2023,Retail,Jaipure,52446.24
PUM155885,Men,Basketball,Puma Softride Premier,7.5,27,8940,3540,2.6,235104.12,44881,Online,lucknow,139524.12
PUM220464,Women,RUNNING,Puma Softride Ruby W,9.5,42,2540,1310,29.6,75102.72,45239,Online,kolkata,20082.72
PUM169113,Women,Training,Puma King Pro FG W,11,20,11550,6140,5.5,,45392,Online,Mumbay,
PUM685102,Women,Basketball,Puma Mayze Stack,12,6,10880,0,7.3,60514.56,23-06-2022,Retail,PUNE,
PUM625633,MEN,Soccer,Puma Ultra Ultimate FG,12,46,5330,2010,19.2,198105.44,20/04/2024,Retail,Ahmedabad,105645.44
PUM435286,Women,running,Puma Kyron W,10.5,4,5530,2260,23.1,28137.38,16/04/2023,Online,pune,19097.38
PUM912237,Men,Basketball,Puma Future Rider,XL,4,10720,5320,23,91282.48,21/03/2023,Retail,bangalore,70002.48
PUM326394,Women,Training,Puma Future Ultimate FG W,9,25,,3790,44,,45105,Retail,bangalore,
PUM302769,Kids,Run,Puma Pacer Future Jr,12,12,9830,3560,35.6,75966.24,17-09-2024,Online,Bangaluru,33246.24
PUM140210,Women,Soccer,Puma ForeverRun Nitro,7,-2,11190,5980,28,,45192,Retail,Hyd,
PUM845635,Kids,Lifestyle,Puma Future 7 Play FG Jr,6,22,8030,4140,27.8,-121565.95,45477,Retail,Chennai,-212645.95
PUM329437,Women,Lifestyle,Puma Suede Mayu W,9,19,9220,4140,31.6,119823.12,45644,Retail,Lucnow,41163.12
PUM656810,men,Soccer,Puma Stewie 2,8,1,15210,7680,15.5,12852.45,45525,Retail,pune,5172.45
PUM231788,Men,Basketball,Puma Clyde All-Pro,11,21,6740,2710,34.6,92567.16,45194,Retail,Mubmai,35657.16
PUM645341,Women,Soccer,Puma King Pro FG W,11,14,8000,0,115.7,-17584,45083,Online,CHENNAI,
PUM706568,Male,Basketball,Puma Suede Classic XXI,8,41,13910,7520,36.5,362146.85,44814,Retail,Bengaluru,223759.48
PUM700104,Female,Soccer,Puma All-Pro Nitro W,10,17,7050,3850,,,,Retail,Ahmadabad,
PUM239850,female,Basketball,Puma Retaliate 2 W,11,32,3770,1720,16.8,100372.48,45622,Retail,Hydrabad,45332.48
PUM383727,Kids,Running,Puma Smash v2 Jr,6,13,6070,3150,24.9,59261.41,14-06-2022,Retail,BANGALORE,18311.41
PUM651380,WOMEN,Lifestyle,Puma Vikky v3,5,47,15990,8410,24.9,564399.03,44791,Retail,PUNE,169129.03
PUM472703,Women,Soccer,Puma Magnify Nitro 2 W,12,21,5470,2020,45.9,62144.67,44719,Online,mumbai,19724.67
PUM849575,Kids,Soccer,Puma Pacer Future Jr,6,47,4120,2210,31.5,132643.4,25/02/2023,Retail,Hyderabad,28773.4
PUM407835,Men,Football,Puma King Platinum 21,10,42,14620,7400,,,45095,Retail,PUNE,
PUM661696,Kids,Training,Puma Future 7 Play FG Jr,5,37,12110,6340,46.1,417770.58,45031,Retail,Chennai,183190.58
PUM451271,Kids,Lifestyle,Puma Smash v2 Jr,9,18,16860,7580,9.2,275559.84,44831,Retail,Chenai,420805.41
PUM418695,Kids,Soccer,Puma Rise Jr,11,23,4590,1780,47.4,55529.82,44672,Online,hyderabad,14589.82
PUM415942,Kids,Running,Puma Pacer Future Jr,5,16,8160,4700,16.9,108495.36,25-04-2023,Online,delhi,33295.36
PUM568208,Kids,Training,Puma Softride Rift Jr,7,42,14430,6430,2.5,590908.5,44684,Retail,Ahmadabad,320848.5
PUM355421,Kids,Basketball,Puma Rise Jr,7,-3,14430,7470,33.7,,45337,Retail,MUMBAI,
PUM463430,Men,Soccer,Puma Stewie 2,10,28,17020,7040,3.9,457974.16,44622,Retail,CHENNAI,260854.16
PUM724274,Men,basketball,Puma Better Foam Prowl,9,31,6020,3050,47.4,98162.12,45264,Online,Chennai,3612.12
PUM342495,Men,Lifestyle,Puma Ultra Ultimate FG,5,45,3070,1770,40.5,82199.25,25-09-2024,Retail,Channai,2549.25
PUM106045,Women,Basketball,Puma Magnify Nitro 2 W,13,22,19590,8310,142.1,-181442.58,45171,Online,CHENNAI,-364262.58
PUM875708,Men,Lifestyle,Puma King Platinum 21,10.5,46,8790,4050,38.5,248669.1,45143,Retail,Jaipure,62369.1
,Kids,,Puma Rise Jr,5,25,8480,3030,22,165360,17-09-2023,Retail,,89610
PUM186721,Kids,Soccer,Puma Suede Jr,10,43,8590,4970,36.7,233811.21,45019,Retail,CHENNAI,20101.21
PUM725740,Women,Lifestyle,Puma Run XX Nitro 2,4,19,4500,1810,19.8,183163.62,45543,Online,Mubmai,148773.62
PUM707716,Kids,Training,Puma Softride Enzo Neo Jr,8,48,8150,3900,44.8,215942.4,45526,Online,Calcutta,28742.4
PUM359159,Men,Running,Puma Liberate Nitro 2,11,7,8700,4230,18.2,49816.2,45186,Retail,kolkata,20206.2
PUM273978,Kids,Training,Puma Anzarun Lite Jr,13,12,5790,2180,42.1,40228.92,45160,Retail,Pune,61533.08
PUM985249,Kids,Soccer,Puma Smash v2 Jr,7,25,10960,5080,35.3,177278,,Retail,Calcutta,50278
PUM720032,Women,Running,Puma Stewie 2 Team W,,24,6530,3560,43.7,,45298,Online,PUNE,
PUM388039,Kids,Soccer,Puma Softride Rift Jr,10,3,,2800,-1.8,,13/10/2022,Online,JAIPUR,
PUM485971,Men,Basketball,Puma Better Foam Prowl,5,8,14460,8640,12.3,101451.36,44945,Online,BANGALORE,97579.29
PUM846087,child,Training,Puma Anzarun Lite Jr,6,18,6910,4000,39.3,75498.66,44713,Web,Lucnow,3498.66
PUM399716,Men,Running,Puma Retaliate 2,9,-5,16920,8990,119.7,,45488,Retail,LUCKNOW,
PUM877691,Women,Basketball,Puma King Pro FG W,7,46,6180,3010,19.6,228561.12,44833,Online,Lucknow,90101.12
PUM152477,Kids,Training,Puma Softride Enzo Neo Jr,9,7,9670,5480,25.9,-49007.75,27-08-2022,Retail,ahmedabad,-87367.75
PUM746632,men,Basketball,Puma Clyde All-Pro,11,46,3510,1260,28.1,116089.74,45509,Retail,Ahmedabad,58129.74
PUM657756,Women,Running,Puma Kyron W,13,,5630,2350,4.1,,44667,Online,jaipur,
PUM712454,Kids,Running,Puma Evolve Run Mesh Jr,7,41,12140,5200,35.3,-180654,45121,Retail,Jaipure,-393854
PUM802680,Men,Running,Puma Suede Classic XXI,13,-2,14390,7630,20.4,,44673,Retail,Hydrabad,
PUM867115,Men,Soccer,Puma All-Pro Nitro,5,10,3930,2040,120.7,-8135.1,,Online,Chennai,-28535.1
PUM592904,Kids,Training,Puma Rise Jr,6,47,,740,27,,45024,Online,Mubmai,
PUM518357,Women,Training,Puma Run XX Nitro 2,12,41,13020,6700,10.5,477768.9,44574,Online,Kolkata,203068.9
PUM700727,Men,Running,Puma Clyde All-Pro,13,23,,1970,44.5,,,Retail,Bangaluru,
PUM743895,Kids,Training,Puma Anzarun Lite Jr,9,50,7300,3700,10.9,325215,45597,Retail,delhi,140215
PUM549186,Children,Training,Puma Pacer Future Jr,4,50,0,3170,27.3,,45617,Online,Lucnow,
PUM967324,Men,Soccer,Puma Retaliate 2,8,49,15190,8850,23,573118.7,44773,Online,Calcutta,139468.7
PUM363743,Men,SOCCER,Puma Stewie 2,8,29,9850,4190,29.7,200811.95,44999,Retail,JAIPUR,79301.95
PUM807265,Kids,Training,Puma Future 7 Play FG Jr,12,18,10360,4390,4,179020.8,44693,Retail,Lucnow,100000.8
PUM707700,Women,Soccer,Puma Velocity Nitro 3 W,6,42,7260,2560,44.7,168620.76,,Online,PUNE,61100.76
PUM225933,Kids,Training,Puma Turin Jr,4,8,6050,3040,34.3,31798.8,45103,Retail,CHENNAI,7478.8
PUM686312,Kids,Basketball,Puma Anzarun Lite Jr,11,30,7320,4060,21.5,172386,30/03/2023,Retail,Lucknow,50586
PUM345221,Women,RUNNING,Puma Kyron W,8,46,14000,8030,22.3,500388,28/06/2022,Online,delhi,131008
PUM913670,Women,Soccer,Puma Stewie 2 Team W,13,11,11450,4190,7.6,116377.8,44706,Online,kolkata,70287.8
PUM840582,Men,Training,Puma All-Pro Nitro,13,2,18600,9810,46.6,59369.3,44851,Online,,39749.3
PUM568944,Men,Basketball,Puma MB.03,7,42,16400,8150,2.5,671580,45460,Online,Jaipure,329280
PUM713805,Men,Running,Puma MB.03,12,36,4320,2520,-4.6,162673.92,44866,Retail,Jaipur,71953.92
PUM600905,Men,Basketball,Puma MB.03,9,24,12890,4640,13.4,267905.76,44696,Retail,Lucnow,897067.54
PUM554550,Women,Lifestyle,Puma Stewie 2 Team W,11,17,7850,4420,15.8,112364.9,45133,Retail,Kolkata,37224.9
PUM568524,Kids,Lifestyle,Puma Playmaker Pro Jr,5,36,6120,3650,38.9,134615.52,44917,Retail,delhi,13984.09
PUM398248,Kids,Basketball,Puma Playmaker Pro Jr,13,29,4910,2660,14.8,-65729.63,45143,Retail,Jaipure,
PUM457260,Men,Soccer,Puma All-Pro Nitro,10,19,8640,3180,17.9,134775.36,45551,Online,lucknow,74355.36
PUM732295,Women,Lifestyle,Puma Stewie 2 Team W,4,-4,17550,7160,20.7,,45519,Retail,Bengaluru,
PUM561267,Kids,Running,Puma Turin Jr,10.5,9,14970,8860,8.5,123277.95,45279,Online,Hyd,43537.95
PUM484507,Women,Training,Puma Velocity Nitro 3 W,8,45,10040,4260,0.9,447733.8,44662,Online,Lucnow,1488153.52
PUM183170,Women,Running,Puma Stewie 2 Team W,9,17,13020,7060,10.5,198099.3,44973,Online,Bengaluru,78079.3
PUM945586,Women,Lifestyle,Puma King Pro FG W,5,21,5930,2780,10.3,111703.41,45535,Online,Mubmai,53323.41
PUM925970,Kids,Training,Puma Rise Jr,6,49,11210,5470,40.3,327926.13,44732,Retail,Ahemdabad,59896.13
PUM866895,Men,Lifestyle,Puma Deviate Elite 3,10,1,5050,2530,26.4,8609.16,45323,Retail,bangalore,6079.16
PUM834498,Men,Soccer,Puma Fuse 2.0,11,39,5840,2790,29.7,160115.28,28-12-2022,Retail,JAIPUR,
PUM434033,Women,Soccer,Puma Deviate Elite 3 W,6,6,3150,1220,-2.4,46023.73,45373,Online,delhi,38703.73
PUM253991,Women,Soccer,Puma Vikky v3,13,4,7310,3190,28.2,20994.32,45576,Online,Hydrabad,8234.32
PUM449138,Men,Lifestyle,Puma Deviate Elite 3,12,45,4480,2160,47.1,,45590,Retail,mumbai,
PUM883439,Men,Running,Puma Future Rider,5,18,9310,4230,4.7,159703.74,28/12/2024,Online,delhi,83563.74
PUM175297,Kids,Training,Puma Anzarun Lite Jr,10,37,13340,6680,27.4,358339.08,45029,Online,Kolkatta,111179.08
PUM116217,Men,Life Style,Puma Fuse 2.0,7,27,5350,2040,10.8,,45245,Online,CHENNAI,
PUM250078,Men,Training,Puma Future Ultimate FG,4,13,13810,5760,6,168758.2,45348,Online,Mumbay,93878.2
PUM932518,Kids,Basketball,Puma King Match Jr FG,4,30,4980,2120,,,44562,Online,Channai,
PUM187210,Women,BasketBall,Puma Fuse 2.0 W,11,8,8780,4100,4.4,67149.44,44882,Retail,ahmedabad,34349.44
PUM388115,female,Basketball,Puma Ella W,10,19,13570,7650,32.4,174293.08,26-03-2024,web,LUCKNOW,28943.08
PUM804938,Women,Training,Puma Fuse 2.0 W,13,40,6500,3360,30.9,376552.67,45627,Retail,PUNE,242152.67
PUM144374,Men,Lifestyle,Puma Suede Classic XXI,6,30,11750,5040,20.4,280590,45370,Retail,pune,129390
PUM249419,Women,Running,Puma King Pro FG W,12,36,14250,,8.1,471447,44606,Online,Ahemdabad,
PUM461928,Men,Lifestyle,Puma Magnify Nitro 2,10,43,6320,2740,31.2,186970.88,44758,Retail,JAIPUR,69150.88
PUM638457,Male,Basketball,Puma Suede Classic XXI,6,50,6210,3560,46.7,165496.5,29-07-2024,Online,Lucknow,-12503.5
PUM295361,Women,RUNNING,Puma Kyron W,12,29,14290,6800,20.6,329041.54,44609,Retail,Jaipur,131841.54
PUM581592,Men,Running,Puma Ultra Ultimate FG,6,24,9600,5550,0,230400,44976,Retail,Bangaluru,-374003.98
PUM589444,Men,Lifestyle,Puma RS-X,10,18,3360,1980,0,60480,45573,Online,Kolkata,24840
PUM522000,Kids,Lifestyle,Puma Pacer Future Jr,4,40,12580,6860,15.9,423191.2,45360,Retail,Calcutta,148791.2
PUM773071,Kids,Basketball,Puma Softride Rift Jr,,-7,5880,2080,18.5,,45533,Retail,Hyd,
PUM811874,Women,Basketball,Puma All-Pro Nitro W,8,24,7940,4610,32,-37127.91,45238,Retail,Ahmadabad,-147767.91
PUM395225,Women,Soccer,Puma Ella W,5,29,4800,2070,27.4,250943.14,45512,Online,PUNE,190913.14
PUM382148,Kids,Lifestyle,Puma Softride Rift Jr,,15,16090,5640,43.3,136845.45,44732,Online,Calcutta,52245.45
PUM229890,Kids,Running,Puma Playmaker Pro Jr,10,42,5590,2990,46.2,126311.64,44705,Online,Bengaluru,731.64
PUM395068,Women,Training,Puma King Pro FG W,8,30,14320,6860,14.6,366878.4,45510,Online,Lucknow,161078.4
PUM761333,Women,Soccer,Puma Ella W,10,18,10290,5670,37.6,,45479,Retail,Calcutta,
PUM660111,Kids,soccer,Puma Softride Rift Jr,10,38,10350,6030,15.1,333911.7,31-01-2024,Retail,Kolkata,104771.7
PUM127537,Women,Lifestyle,Puma Run XX Nitro 2,8,2,5120,2350,17.9,8407.04,45569,Online,Channai,3707.04
PUM157149,Men,Basket Ball,Puma Scoot Zeros,5,17,13710,5950,18.3,190418.19,45576,Online,Ahmedabad,89268.19
PUM145802,Kids,Running,Puma Softride Rift Jr,10,,8350,4580,41.7,,44994,Online,BANGALORE,
PUM523198,Women,Soccer,Puma Stewie 2 Team W,10,25,12080,5340,36.3,192374,27-02-2024,Online,mumbai,
PUM839142,Women,Training,Puma All-Pro Nitro W,5,10,,1980,11,,44741,Online,Channai,
PUM777463,Men,Running,Puma MB.03,7,50,10440,5950,34.3,709994,44643,Retail,Ahmadabad,412494
PUM801635,Kids,LIFESTYLE,Puma Suede Jr,10,18,10010,4860,29.3,127387.26,44755,Retail,CHENNAI,-119115.28
PUM209429,Women,Basketball,Puma King Pro FG W,7,14,8280,3780,4.3,110935.44,44578,Retail,Calcutta,
PUM320696,Men,Soccer,Puma RS-X,10,30,9980,5490,18.1,245208.6,25/08/2022,Retail,Lucknow,80508.6
PUM163730,Women,Basketball,Puma All-Pro Nitro W,5,48,12770,6420,25.8,454816.32,44589,Online,Hyd,146656.32
PUM550052,Men,TRAINING,Puma MB.03,8,42,2910,1710,8.1,112320.18,45611,Retail,Channai,40500.18
PUM148183,Kids,running,Puma Rise Jr,4,27,13300,5450,,,45045,Online,Lucnow,
PUM608238,Kids,Lifestyle,Puma Softride Enzo Neo Jr,XL,6,4770,2100,2.6,27875.88,45369,Retail,Lucknow,15275.88
PUM827785,Women,Soccer,Puma Retaliate 2 W,5,24,3120,1100,30.9,51742.08,45574,Retail,MUMBAI,25342.08
PUM556578,Men,Basketball,Puma MB.03,10,4,7830,3620,15.7,26402.76,44635,Online,Hyderabad,11922.76
PUM850000,Men,Basketball,Puma All-Pro Nitro,9.5,12,9790,5790,38.1,72720.12,45253,Online,Hydrabad,3240.12
PUM546519,Kids,Training,Puma Attacanto Jr,9,48,11150,4720,5.9,503623.2,22-02-2024,Retail,BANGALORE,277063.2
PUM552378,Men,Football,Puma Softride Premier,4,25,7170,4020,43.5,188713.78,45003,Online,Jaipur,88213.78
PUM428742,Kids,Running,Puma Softride Enzo Neo Jr,5,38,,,110.1,,44714,Retail,kolkata,
PUM111091,Men,Lifestyle,Puma MB.03,5,6,15240,7280,24.4,69128.64,45341,Retail,Ahemdabad,25448.64
PUM961010,Women,Soccer,Puma Deviate Elite 3 W,11,4,6040,2410,16,20294.4,45242,Online,Hyd,10654.4
PUM823098,Men,Running,Puma Liberate Nitro 2,13,48,8420,0,29.1,286549.44,44753,Online,Jaipur,
PUM173975,Men,Lifestyle,Puma RS-X,8,26,6130,2670,12.7,139138.74,44674,Retail,Jaipure,69718.74
PUM111749,Women,RUNNING,Puma Run XX Nitro 2,7,5,9530,4440,26.5,35022.75,45128,Online,Hyd,12822.75
PUM465156,Men,Basketball,Puma Fuse 2.0,11,29,4970,2100,42.5,162507.81,44562,Retail,MUMBAI,101607.81
