Order_ID,Units_Sold,Discount_Applied,Product_Name,Region,Gender_Category,Product_Line,MRP,Cost,Order_Date,Sales_Channel,Revenue,Profit,Size_Label
PUM572874,42,30.3,Puma Future Ultimate FG,Hyderabad,Men,Lifestyle,9910,5150,05/11/2023,Online,290105.34,73805.34,L
PUM458041,16,43.9,Puma Liberate Nitro 2,Banglore,Men,Lifestyle,6770,2850,27/03/2024,Online,60767.52,15167.52,L
PUM749152,36,44.1,Puma Ultra Ultimate FG,Mumbai,Men,Lifestyle,5440,2810,08/09/2022,Online,109474.56,8314.56,L
PUM601093,44,22.7,Puma RS-X,Banglore,Men,Lifestyle,11130,4560,25/08/2023,Online,378553.56,177913.56,L
PUM219039,44,11,Puma Orbit FG,Ahmedabad,Men,Lifestyle,6090,2470,03/04/2023,Online,238484.4,129804.4,L
PUM921934,27,44.4,Puma Attacanto FG,Pune,Men,Lifestyle,14780,6640,16/08/2022,Online,221877.36,42597.36,L
PUM554484,24,24.6,Puma Future Rider,Unknown,Men,Lifestyle,5010,2620,29/06/2024,Online,90660.96,27780.96,L
PUM503126,42,37.8,Puma Scoot Zeros,Banglore,Men,Lifestyle,4170,1830,11/10/2023,Online,108937.08,32077.08,L
PUM965125,45,45.1,Puma Fuse 2.0,Lucknow,Men,Running,5780,3380,11/11/2023,Online,142794.9,-9305.1,L
PUM106454,10,15.1,Puma Ultra Ultimate FG,Hyderabad,Men,Running,8090,3060,28/09/2024,Online,68684.1,38084.1,L
PUM610750,48,41.5,Puma Future Ultimate FG,Ahmedabad,Men,Running,5870,2550,24/06/2024,Online,164829.6,42429.6,L
PUM674151,37,1.3,Puma Stewie 2,Delhi,Men,Running,9140,3840,16/01/2023,Online,333783.66,191703.66,L
PUM865094,48,10.3,Puma Fuse 2.0,Pune,Men,Running,7960,3560,16/09/2024,In-Store,342725.76,171845.76,L
PUM502833,10,35,Puma Softride Premier,Pune,Men,Running,5300,3040,10/01/2022,Online,34450,4050,L
PUM967878,29,8.4,Puma Liberate Nitro 2,Hyderabad,Men,Running,11480,5510,12/08/2023,Online,304954.72,145164.72,L
PUM660476,21,47.9,Puma Velocity Nitro 3,Jaipur,Men,Running,10890,4240,06/02/2022,Online,119147.49,30107.49,L
PUM540191,5,34.3,Puma Ultra Ultimate FG,Delhi,Men,Running,5530,2540,13/10/2023,Online,18166.05,5466.05,L
PUM567676,23,42.7,Puma Eternity Nitro 2,Pune,Men,Running,7810,4070,01/01/2024,Online,102927.99,9317.99,L
PUM937836,39,42,Puma Clyde All-Pro,Delhi,Men,Running,11000,6170,21/05/2023,Online,248820,8190,L
PUM623514,6,16.8,Puma All-Pro Nitro,Mumbai,Men,Running,6630,2390,18/07/2022,Online,33096.96,18756.96,L
PUM664212,21,48.9,Puma All-Pro Nitro,Ahmedabad,Men,Running,6970,0,30/03/2024,Online,74795.07,74795.07,L
PUM655700,22,2.9,Puma Future Rider,Mumbai,Men,Running,10440,5390,29/06/2022,Online,223019.28,104439.28,L
PUM945602,13,18.1,Puma Retaliate 2,Chennai,Men,Running,6160,2530,26/07/2024,Online,65585.52,32695.52,L
PUM104626,23,44.1,Puma Smash v2,Banglore,Men,Running,7480,0,16/11/2023,In-Store,96170.36,96170.36,L
PUM174242,10,0,Puma Magnify Nitro 2,Pune,Men,Running,15700,7050,14/03/2022,Online,157000,86500,L
PUM962102,47,27.8,Puma Softride Premier,Ahmedabad,Men,Running,18070,7430,21/11/2024,Online,613187.38,263977.38,L
PUM124773,25,34.9,Puma RS-X,Delhi,Men,Running,7250,3810,06/10/2022,In-Store,117993.75,22743.75,L
PUM427721,3,18.6,Puma Deviate Elite 3,Banglore,Men,Running,7000,0,22/02/2023,In-Store,17094,17094,L
PUM345196,26,13.1,Puma MB.03,Ahmedabad,Men,Running,9110,5270,07/03/2022,In-Store,205831.34,68811.34,L
PUM442211,38,27.5,Puma Liberate Nitro 2,Banglore,Men,Running,6810,3510,11/04/2022,In-Store,187615.5,54235.5,L
PUM882347,34,37.8,Puma Retaliate 2,Delhi,Men,Running,7330,3160,07/07/2024,In-Store,155014.84,47574.84,L
PUM715357,11,20.2,Puma Softride Premier,Ahmedabad,Men,Running,11740,5670,30/10/2023,Online,103053.72,40683.72,L
PUM399342,14,28.4,Puma Future Ultimate FG,Ahmedabad,Men,Running,6320,3370,12/05/2024,Online,63351.68,16171.68,L
PUM119576,6,18.3,Puma All-Pro Nitro,Banglore,Men,Running,5040,2380,15/03/2023,In-Store,24706.08,10426.08,L
PUM150384,39,29,Puma Retaliate 2,Ahmedabad,Men,Running,8150,2880,29/09/2024,In-Store,225673.5,113353.5,L
PUM952210,25,10.1,Puma Smash v2,Banglore,Men,Running,14380,5880,09/02/2024,In-Store,323190.5,176190.5,L
PUM454457,41,41.1,Puma Liberate Nitro 2,Banglore,Men,Running,4180,1770,27/05/2022,Online,100942.82,28372.82,L
PUM258468,32,2.2,Puma Magnify Nitro 2,Jaipur,Men,Running,5630,3110,01/06/2023,In-Store,176196.48,76676.48,L
PUM905598,20,10.7,Puma Softride Premier,Banglore,Men,Running,11220,4140,06/05/2022,Online,200389.2,117589.2,L
PUM869384,11,24.9,Puma Retaliate 2,Banglore,Men,Running,15880,6750,25/07/2023,In-Store,131184.68,56934.68,L
PUM244495,41,10,Puma Smash v2,Chennai,Men,Running,3980,2370,18/02/2023,In-Store,146862,49692,L
PUM463887,5,6.7,Puma RS-X,Kolkata,Men,Running,12860,4530,31/05/2023,Online,59991.9,37341.9,L
PUM370317,9,49.4,Puma All-Pro Nitro,Delhi,Men,Running,4050,2280,03/08/2023,In-Store,18443.7,-2076.3,L
PUM767051,13,17.5,Puma Magnify Nitro 2,Mumbai,Men,Running,17230,7400,19/07/2023,Online,184791.75,88591.75,L
PUM546119,7,39,Puma Orbit FG,Mumbai,Men,Running,5340,2830,23/10/2023,Online,22801.8,2991.8,L
PUM370048,44,36.2,Puma Ultra Ultimate FG,Ahmedabad,Men,Running,10800,3810,12/07/2024,Online,303177.6,135537.6,L
PUM701397,36,12.9,Puma Future Rider,Pune,Men,Running,6580,2480,09/12/2024,In-Store,206322.48,117042.48,L
PUM478831,35,21.2,Puma Eternity Nitro 2,Kolkata,Men,Running,15340,0,19/07/2023,In-Store,423077.2,423077.2,L
PUM146385,19,20.5,Puma RS-X,Hyderabad,Men,Running,8460,3620,10/12/2023,Online,127788.3,59008.3,L
PUM734019,8,49.2,Puma Eternity Nitro 2,Delhi,Men,Running,9520,5140,24/11/2024,In-Store,38689.28,-2430.72,L
PUM534534,23,44.8,Puma Clyde All-Pro,Unknown,Men,Running,4120,1980,31/10/2024,Online,52307.52,6767.52,L
PUM142680,24,27.4,Puma Suede Classic XXI,Banglore,Men,Running,14720,6480,20/12/2024,In-Store,256481.28,100961.28,L
PUM538968,37,48,Puma RS-X,Kolkata,Men,Running,16620,7900,18/04/2023,In-Store,319768.8,27468.8,L
PUM520075,12,44,Puma Better Foam Prowl,Pune,Men,Running,5730,2610,01/02/2023,Online,38505.6,7185.6,L
PUM238732,31,12.3,Puma Magnify Nitro 2,Chennai,Men,Running,16680,7470,04/09/2024,In-Store,453479.16,221909.16,L
PUM745485,11,9,Puma MB.03,Kolkata,Men,Running,6820,3670,30/04/2022,In-Store,68268.2,27898.2,L
PUM351967,44,36.1,Puma Clyde All-Pro,Delhi,Men,Running,6480,3410,07/12/2023,Online,182191.68,32151.68,L
PUM536190,43,31.8,Puma Scoot Zeros,Mumbai,Men,Running,10830,3950,30/07/2023,In-Store,317600.58,147750.58,L
PUM595948,34,47.4,Puma Deviate Elite 3,Kolkata,Men,Running,5240,1930,04/01/2022,In-Store,93712.16,28092.16,L
PUM972282,27,34.2,Puma Better Foam Prowl,Mumbai,Men,Running,9370,3760,07/11/2022,In-Store,166467.42,64947.42,L
PUM538726,26,34.7,Puma Attacanto FG,Pune,Men,Running,17620,7310,16/04/2022,In-Store,299152.36,109092.36,L
PUM568735,41,23.6,Puma Scoot Zeros,Chennai,Men,Running,15240,6720,09/05/2023,Online,477377.76,201857.76,L
PUM859268,2,31.8,Puma Liberate Nitro 2,Ahmedabad,Men,Running,11070,6410,04/03/2022,In-Store,15099.48,2279.48,L
PUM899882,2,17.5,Puma Fuse 2.0,Banglore,Men,Running,11020,4070,30/04/2024,In-Store,18183,10043,L
PUM408515,26,33.6,Puma Ultra Ultimate FG,Banglore,Men,Running,15860,7690,22/01/2024,Online,273807.04,73867.04,L
PUM691580,46,34.6,Puma Attacanto FG,Jaipur,Men,Running,7980,2920,09/03/2024,In-Store,240070.32,105750.32,L
PUM355052,43,40.7,Puma Attacanto FG,Mumbai,Men,Running,3490,2060,10/01/2024,In-Store,88991.51,411.51,L
PUM784653,47,37.2,Puma Ultra Ultimate FG,Hyderabad,Men,Running,7840,3280,11/07/2024,Online,231405.44,77245.44,L
PUM478658,9,0,Puma Deviate Elite 3,Banglore,Men,Running,14680,8490,30/04/2023,Online,132120,55710,L
PUM480253,42,28.2,Puma Fuse 2.0,Banglore,Men,Running,8470,3620,29/10/2024,Online,255421.32,103381.32,L
PUM440777,31,10.6,Puma Better Foam Prowl,Chennai,Men,Running,11900,5020,18/04/2022,Online,329796.6,174176.6,L
PUM222770,46,6.1,Puma All-Pro Nitro,Ahmedabad,Men,Running,19650,8010,27/02/2022,Online,848762.1,480302.1,L
PUM903578,49,25.3,Puma RS-X,Pune,Men,Running,10500,5280,10/06/2022,In-Store,384331.5,125611.5,L
PUM281938,45,0,Puma Attacanto FG,Chennai,Men,Running,10560,4520,13/09/2022,In-Store,475200,271800,L
PUM848546,29,17.4,Puma Future Ultimate FG,Chennai,Men,Running,6340,2880,18/09/2022,Online,151868.36,68348.36,L
PUM296850,16,43.3,Puma Fuse 2.0,Hyderabad,Men,Running,5020,2690,05/12/2022,In-Store,45541.44,2501.44,L
PUM318262,37,39.5,Puma MB.03,Chennai,Men,Running,4350,2050,02/03/2022,Online,97374.75,21524.75,L
PUM163653,29,18.8,Puma Magnify Nitro 2,Ahmedabad,Men,Running,12090,6850,05/07/2024,In-Store,284695.32,86045.32,L
PUM741310,25,43.7,Puma Better Foam Prowl,Delhi,Men,Running,4120,1500,06/09/2022,In-Store,57989,20489,L
PUM317954,44,19.8,Puma RS-X,Lucknow,Men,Running,5810,3070,16/05/2024,Online,205023.28,69943.28,L
PUM101429,18,14.7,Puma Better Foam Prowl,Kolkata,Men,Running,9590,5460,29/06/2023,Online,147244.86,48964.86,L
PUM118054,35,39.7,Puma Future Rider,Kolkata,Men,Running,8610,5100,16/02/2024,In-Store,181714.05,3214.05,L
PUM669605,45,49.9,Puma Attacanto FG,Jaipur,Men,Running,8940,5080,29/03/2023,Online,201552.3,-27047.7,L
PUM698336,4,44.3,Puma Deviate Elite 3,Kolkata,Men,Running,8770,3920,03/02/2022,Online,19539.56,3859.56,L
PUM373374,2,9,Puma Smash v2,Lucknow,Men,Running,7710,4020,16/03/2023,In-Store,14032.2,5992.2,L
PUM946107,23,20.9,Puma Future Ultimate FG,Banglore,Men,Running,9930,5190,15/06/2022,In-Store,180656.49,61286.49,L
PUM744335,8,38.1,Puma MB.03,Delhi,Men,Running,4360,2130,14/11/2024,Online,21590.72,4550.72,L
PUM499747,45,47.5,Puma Scoot Zeros,Delhi,Men,Running,6430,2660,23/03/2023,In-Store,151908.75,32208.75,L
PUM126293,30,2,Puma Orbit FG,Chennai,Men,Running,6000,3100,16/12/2023,In-Store,176400,83400,L
PUM337730,42,39.8,Puma Better Foam Prowl,Delhi,Men,Running,14100,5480,13/10/2024,In-Store,356504.4,126344.4,L
PUM103587,41,17.3,Puma Orbit FG,Lucknow,Men,Running,7300,4260,26/12/2023,In-Store,247521.1,72861.1,L
PUM944659,33,0,Puma Scoot Zeros,Banglore,Men,Running,10410,4450,13/01/2022,In-Store,343530,196680,L
PUM343345,12,36.7,Puma MB.03,Mumbai,Men,Running,19920,0,15/08/2022,Online,151312.32,151312.32,L
PUM614817,18,31.9,Puma MB.03,Kolkata,Men,Running,6840,3210,06/03/2023,Online,83844.72,26064.72,L
PUM551607,4,36.7,Puma RS-X,Ahmedabad,Men,Running,9370,3980,06/06/2022,Online,23724.84,7804.84,L
PUM196551,30,0,Puma Magnify Nitro 2,Jaipur,Men,Running,6330,3220,09/07/2022,In-Store,189900,93300,L
PUM802118,49,44.8,Puma MB.03,Ahmedabad,Men,Running,4710,1910,09/01/2023,Online,127396.08,33806.08,L
PUM352080,5,23.6,Puma RS-X,Lucknow,Men,Running,16720,7440,29/12/2023,Online,63870.4,26670.4,L
PUM641588,14,14.6,Puma Liberate Nitro 2,Lucknow,Men,Running,9480,4840,26/09/2024,In-Store,113342.88,45582.88,L
PUM369655,5,12,Puma Orbit FG,Ahmedabad,Men,Running,6170,2350,12/08/2024,In-Store,27148,15398,L
PUM292515,38,22.1,Puma Scoot Zeros,Kolkata,Men,Running,4850,2400,17/07/2022,In-Store,143569.7,52369.7,L
PUM870297,41,46.7,Puma Velocity Nitro 3,Banglore,Men,Running,13850,7510,04/02/2022,In-Store,302664.05,-5245.95,L
PUM176716,42,0,Puma Magnify Nitro 2,Mumbai,Men,Running,7900,3080,03/06/2024,Online,331800,202440,L
PUM579142,21,16.4,Puma Stewie 2,Ahmedabad,Men,Running,5760,3200,04/09/2023,In-Store,101122.56,33922.56,L
PUM113729,39,6.6,Puma Retaliate 2,Chennai,Men,Running,6950,3200,13/07/2024,Online,253160.7,128360.7,L
PUM853998,9,17.6,Puma Future Ultimate FG,Ahmedabad,Men,Running,10090,4410,30/06/2023,Online,74827.44,35137.44,L
PUM975140,15,29.1,Puma All-Pro Nitro,Mumbai,Men,Running,12960,7600,02/08/2024,In-Store,137829.6,23829.6,L
PUM693925,2,16.8,Puma Scoot Zeros,Banglore,Men,Running,6940,3300,19/05/2023,Online,11548.16,4948.16,L
PUM232115,40,11.5,Puma Fuse 2.0,Kolkata,Men,Running,6960,3500,03/07/2022,In-Store,246384,106384,L
PUM857947,38,35.1,Puma Softride Premier,Banglore,Men,Running,8190,3680,03/06/2022,Online,201981.78,62141.78,L
PUM373432,13,27.7,Puma Future Rider,Pune,Men,Running,7860,2780,08/11/2022,Online,73876.14,37736.14,L
PUM632006,47,3.6,Puma Magnify Nitro 2,Pune,Men,Running,11450,6450,15/03/2022,Online,518776.6,215626.6,L
PUM638617,37,45.3,Puma Fuse 2.0,Banglore,Men,Running,6440,2300,25/04/2022,In-Store,130339.16,45239.16,L
PUM820013,6,41.1,Puma Deviate Elite 3,Pune,Men,Running,8530,4750,26/02/2023,Online,30145.02,1645.02,L
PUM359159,7,18.2,Puma Liberate Nitro 2,Kolkata,Men,Running,8700,4230,17/09/2023,In-Store,49816.2,20206.2,L
PUM399716,5,0,Puma Retaliate 2,Lucknow,Men,Running,16920,8990,15/07/2024,In-Store,84600,39650,L
PUM802680,2,20.4,Puma Suede Classic XXI,Hyderabad,Men,Running,14390,7630,22/04/2022,In-Store,22908.88,7648.88,L
PUM713805,36,4.6,Puma MB.03,Jaipur,Men,Running,4320,2520,11/01/2022,In-Store,148366.08,57646.08,L
PUM823098,48,29.1,Puma Liberate Nitro 2,Jaipur,Men,Running,8420,0,07/11/2022,Online,286549.44,286549.44,L
PUM892094,11,5.8,Puma Ultra Ultimate FG,Ahmedabad,Men,Running,5440,3170,05/06/2022,In-Store,56369.28,21499.28,L
PUM873964,19,43.8,Puma All-Pro Nitro,Unknown,Men,Running,5920,2230,24/07/2022,In-Store,63213.76,20843.76,L
PUM871675,37,14.7,Puma Magnify Nitro 2,Hyderabad,Men,Running,4440,2620,18/10/2023,Online,140130.84,43190.84,L
PUM243970,29,35.5,Puma Stewie 2,Ahmedabad,Men,Running,5420,2190,03/03/2022,In-Store,101381.1,37871.1,L
PUM914160,33,0.5,Puma Future Ultimate FG,Mumbai,Men,Running,4920,2510,28/07/2022,In-Store,161548.2,78718.2,L
PUM283602,37,1.3,Puma RS-X,Hyderabad,Men,Running,6260,3230,24/07/2024,In-Store,228608.94,109098.94,L
PUM101464,21,11.3,Puma Stewie 2,Lucknow,Men,Running,4910,2630,01/11/2024,Online,91458.57,36228.57,L
PUM535694,39,0,Puma Better Foam Prowl,Hyderabad,Men,Running,6860,2660,16/06/2022,In-Store,267540,163800,L
PUM232451,17,0.7,Puma Better Foam Prowl,Hyderabad,Men,Running,6550,3830,03/12/2024,Online,110570.55,45460.55,L
PUM224205,37,16.2,Puma Scoot Zeros,Delhi,Men,Running,16740,9700,09/04/2023,In-Store,519040.44,160140.44,L
PUM674105,31,37.1,Puma Magnify Nitro 2,Mumbai,Men,Running,5080,2330,20/09/2023,Online,99054.92,26824.92,L
PUM212947,6,26.2,Puma Clyde All-Pro,Chennai,Men,Running,9440,0,07/05/2023,Online,41800.32,41800.32,L
PUM267811,41,34.9,Puma Eternity Nitro 2,Pune,Men,Running,15870,6380,21/09/2023,In-Store,423586.17,162006.17,L
PUM383135,19,38.7,Puma Stewie 2,Ahmedabad,Men,Running,6150,3360,05/02/2023,In-Store,71629.05,7789.05,L
PUM353172,2,38.1,Puma Magnify Nitro 2,Banglore,Men,Running,11050,4870,20/01/2022,Online,13679.9,3939.9,L
PUM643269,1,12.3,Puma Eternity Nitro 2,Banglore,Men,Running,12330,5750,14/12/2023,In-Store,10813.41,5063.41,L
PUM689920,43,40.8,Puma Eternity Nitro 2,Hyderabad,Men,Running,15280,8870,12/04/2022,In-Store,388967.68,7557.68,L
PUM630890,24,30.4,Puma Clyde All-Pro,Lucknow,Men,Running,11330,4210,23/02/2024,In-Store,189256.32,88216.32,L
PUM319273,39,36.2,Puma Fuse 2.0,Banglore,Men,Running,14570,0,24/04/2024,Online,362530.74,362530.74,L
PUM196598,29,0.9,Puma Clyde All-Pro,Mumbai,Men,Running,9470,4900,05/06/2024,Online,272158.33,130058.33,L
PUM155171,3,2.7,Puma All-Pro Nitro,Banglore,Men,Running,4160,1800,12/05/2022,In-Store,12143.04,6743.04,L
PUM634230,34,25.6,Puma MB.03,Mumbai,Men,Running,8790,3770,17/04/2023,In-Store,222351.84,94171.84,L
PUM591778,34,23.2,Puma Future Ultimate FG,Hyderabad,Men,Running,8550,3190,01/04/2024,Online,223257.6,114797.6,L
PUM957264,9,26.6,Puma Fuse 2.0,Mumbai,Men,Running,15950,6950,11/10/2023,Online,105365.7,42815.7,L
PUM313807,15,8.3,Puma Fuse 2.0,Lucknow,Men,Running,16730,7550,01/11/2024,In-Store,230121.15,116871.15,L
PUM292348,20,9.3,Puma Clyde All-Pro,Hyderabad,Men,Running,4990,2310,07/01/2024,In-Store,90518.6,44318.6,L
PUM357688,11,6,Puma Ultra Ultimate FG,Chennai,Men,Running,8030,3820,27/07/2024,In-Store,83030.2,41010.2,L
PUM790883,29,38.5,Puma RS-X,Chennai,Men,Running,6300,2300,16/09/2024,In-Store,112360.5,45660.5,L
PUM503457,12,38.5,Puma Magnify Nitro 2,Banglore,Men,Running,9770,4180,01/11/2022,In-Store,72102.6,21942.6,L
PUM250891,43,0,Puma Liberate Nitro 2,Ahmedabad,Men,Running,15360,7700,02/09/2022,In-Store,660480,329380,L
PUM777698,7,12.1,Puma Liberate Nitro 2,Hyderabad,Men,Running,5630,2000,08/10/2022,In-Store,34641.39,20641.39,L
PUM653928,20,0,Puma MB.03,Hyderabad,Men,Running,6120,3280,10/05/2024,In-Store,122400,56800,L
PUM328581,48,40.9,Puma Softride Premier,Banglore,Men,Basketball,3590,1820,17/05/2022,Online,101841.12,14481.12,L
PUM248868,34,9,Puma Orbit FG,Hyderabad,Men,Basketball,3580,1640,05/07/2024,In-Store,110765.2,55005.2,L
PUM650398,26,35.7,Puma RS-X,Chennai,Men,Basketball,11610,4910,01/08/2022,In-Store,194095.98,66435.98,L
PUM333349,47,39.8,Puma Orbit FG,Banglore,Men,Basketball,11760,6170,16/11/2024,Online,332737.44,42747.44,L
PUM686072,43,23.1,Puma Magnify Nitro 2,Ahmedabad,Men,Basketball,17780,10370,13/08/2024,In-Store,587931.26,142021.26,L
PUM555667,36,21.2,Puma Better Foam Prowl,Banglore,Men,Basketball,4890,2130,30/10/2022,Online,138719.52,62039.52,L
PUM597529,18,1.1,Puma Scoot Zeros,Mumbai,Men,Basketball,10890,4230,05/12/2023,In-Store,193863.78,117723.78,L
PUM207334,24,2.8,Puma Scoot Zeros,Mumbai,Men,Basketball,8540,4790,01/05/2022,Online,199221.12,84261.12,L
PUM411376,50,42.6,Puma All-Pro Nitro,Banglore,Men,Basketball,8780,4640,04/05/2022,In-Store,251986,19986,L
PUM289974,34,5.1,Puma Softride Premier,Hyderabad,Men,Basketball,4220,1900,01/02/2022,Online,136162.52,71562.52,L
PUM807265,28,0.7,Puma Clyde All-Pro,Ahmedabad,Men,Basketball,4040,1590,03/08/2024,In-Store,112328.16,67808.16,L
PUM702154,8,6,Puma MB.03,Jaipur,Men,Basketball,5590,2800,23/02/2024,Online,42036.8,19636.8,L
PUM592406,20,27.1,Puma Better Foam Prowl,Delhi,Men,Basketball,8910,3920,21/03/2023,Online,129907.8,51507.8,L
PUM380633,38,47.1,Puma Retaliate 2,Pune,Men,Basketball,5770,2680,22/10/2023,Online,115988.54,14148.54,L
PUM319773,19,40.5,Puma RS-X,Delhi,Men,Basketball,6560,3380,08/06/2022,In-Store,74160.8,9940.8,L
PUM931342,15,13.8,Puma Clyde All-Pro,Mumbai,Men,Basketball,9270,3800,16/03/2024,Online,119861.1,62861.1,L
PUM123432,1,45.3,Puma Fuse 2.0,Kolkata,Men,Basketball,12550,5890,08/11/2023,In-Store,6864.85,974.85,L
PUM973809,1,3.9,Puma Future Rider,Jaipur,Men,Basketball,14570,6490,01/06/2024,In-Store,14001.77,7511.77,L
PUM708992,48,24,Puma RS-X,Unknown,Men,Basketball,6430,3830,17/12/2022,In-Store,234566.4,50726.4,L
PUM804031,28,5.3,Puma Softride Premier,Lucknow,Men,Basketball,10740,5550,16/01/2024,Online,284781.84,129381.84,L
PUM961411,36,24.6,Puma Fuse 2.0,Delhi,Men,Basketball,4400,0,03/04/2023,Online,119433.6,119433.6,L
PUM113353,20,29.5,Puma Fuse 2.0,Chennai,Men,Basketball,7490,4040,09/05/2024,In-Store,105609,24809,L
PUM375957,3,5.7,Puma Retaliate 2,Jaipur,Men,Basketball,5240,2050,09/02/2023,In-Store,14823.96,8673.96,L
PUM646016,49,36.4,Puma Retaliate 2,Hyderabad,Men,Basketball,8450,3310,26/05/2023,Online,263335.8,101145.8,L
PUM211534,40,28.8,Puma MB.03,Banglore,Men,Basketball,14570,5580,27/04/2022,In-Store,414953.6,191753.6,L
PUM611290,2,46.8,Puma Stewie 2,Pune,Men,Basketball,7200,2780,14/10/2022,Online,7660.8,2100.8,L
PUM504860,1,27.9,Puma RS-X,Jaipur,Men,Basketball,9860,4640,18/09/2022,Online,7109.06,2469.06,L
PUM954905,28,0.5,Puma Softride Premier,Mumbai,Men,Basketball,13710,5720,05/05/2022,Online,381960.6,221800.6,L
PUM472252,40,26,Puma RS-X,Kolkata,Men,Basketball,15820,5560,10/06/2023,In-Store,468272,245872,L
PUM954678,47,45.9,Puma Smash v2,Kolkata,Men,Basketball,5700,3170,27/03/2022,Online,144933.9,-4056.1,L
PUM124323,14,45.4,Puma Velocity Nitro 3,Pune,Men,Basketball,6700,2490,10/04/2024,In-Store,51214.8,16354.8,L
PUM515408,1,34.9,Puma Orbit FG,Mumbai,Men,Basketball,10700,4780,10/03/2024,In-Store,6965.7,2185.7,L
PUM937228,31,33.2,Puma Suede Classic XXI,Chennai,Men,Basketball,16980,7540,08/08/2022,In-Store,351621.84,117881.84,L
PUM743054,4,40.6,Puma Clyde All-Pro,Mumbai,Men,Basketball,17560,7750,01/12/2024,Online,41722.56,10722.56,L
PUM951588,45,3.2,Puma RS-X,Chennai,Men,Basketball,6210,3090,04/12/2022,In-Store,270507.6,131457.6,L
PUM611169,44,49.5,Puma Better Foam Prowl,Hyderabad,Men,Basketball,6470,3240,15/01/2022,Online,143763.4,1203.4,L
PUM629852,16,42.5,Puma Smash v2,Pune,Men,Basketball,11300,6300,06/06/2022,Online,103960,3160,L
PUM908219,28,16.4,Puma Softride Premier,Hyderabad,Men,Basketball,4470,2500,09/10/2022,Online,104633.76,34633.76,L
PUM668069,13,9.3,Puma Attacanto FG,Hyderabad,Men,Basketball,11480,5020,05/08/2023,In-Store,135360.68,70100.68,L
PUM354879,39,20.7,Puma Eternity Nitro 2,Jaipur,Men,Basketball,12600,6380,09/04/2022,In-Store,389680.2,140860.2,L
PUM566266,48,0,Puma Fuse 2.0,Pune,Men,Basketball,12900,7230,26/01/2023,Online,619200,272160,L
PUM145939,46,39.6,Puma MB.03,Delhi,Men,Basketball,7940,3370,22/02/2023,In-Store,220604.96,65584.96,L
PUM326874,42,40.7,Puma Stewie 2,Hyderabad,Men,Basketball,6660,0,27/02/2023,In-Store,165873.96,165873.96,L
PUM198023,18,16.8,Puma Retaliate 2,Chennai,Men,Basketball,7890,4540,18/08/2022,Online,118160.64,36440.64,L
PUM142594,49,35.1,Puma Suede Classic XXI,Kolkata,Men,Basketball,8010,4270,30/07/2022,Online,254726.01,45496.01,L
PUM835803,23,3,Puma King Platinum 21,Mumbai,Men,Basketball,8630,0,25/10/2023,Online,192535.3,192535.3,L
PUM139280,20,19.2,Puma Ultra Ultimate FG,Pune,Men,Basketball,8580,4380,18/12/2023,Online,138652.8,51052.8,L
PUM954017,3,0.5,Puma Future Ultimate FG,Kolkata,Men,Basketball,4010,2270,01/12/2024,In-Store,11969.85,5159.85,L
PUM677219,44,37.1,Puma Suede Classic XXI,Unknown,Men,Basketball,9280,4580,24/11/2024,Online,256833.28,55313.28,L
PUM341457,23,24.1,Puma Better Foam Prowl,Jaipur,Men,Basketball,5860,2580,12/08/2024,Online,102298.02,42958.02,L
PUM952826,4,4.6,Puma Eternity Nitro 2,Lucknow,Men,Basketball,9260,3530,27/10/2022,Online,35336.16,21216.16,L
PUM658975,42,39.5,Puma MB.03,Lucknow,Men,Basketball,5400,2760,22/12/2023,Online,137214,21294,L
PUM231097,20,11.6,Puma Velocity Nitro 3,Kolkata,Men,Basketball,7060,4140,11/11/2024,In-Store,124820.8,42020.8,L
PUM100089,27,35.3,Puma Ultra Ultimate FG,Chennai,Men,Basketball,8610,3030,16/06/2024,In-Store,150408.09,68598.09,L
PUM852562,42,30.3,Puma Retaliate 2,Unknown,Men,Basketball,3300,1410,03/02/2023,Online,96604.2,37384.2,L
PUM687571,49,43.6,Puma Ultra Ultimate FG,Mumbai,Men,Basketball,6130,3080,07/03/2023,Online,169408.68,18488.68,L
PUM859157,29,22.8,Puma Liberate Nitro 2,Ahmedabad,Men,Basketball,11550,4480,12/05/2022,In-Store,258581.4,128661.4,L
PUM375617,4,8.5,Puma Orbit FG,Kolkata,Men,Basketball,4400,2200,11/04/2022,Online,16104,7304,L
PUM599970,24,20.4,Puma Liberate Nitro 2,Pune,Men,Basketball,6370,3340,23/12/2024,Online,121692.48,41532.48,L
PUM511893,41,49.9,Puma All-Pro Nitro,Hyderabad,Men,Basketball,15870,6170,08/03/2024,In-Store,325985.67,73015.67,L
PUM981820,6,36.4,Puma Fuse 2.0,Pune,Men,Basketball,9080,4220,03/11/2024,Online,34649.28,9329.28,L
PUM999389,11,9.9,Puma Velocity Nitro 3,Chennai,Men,Basketball,5680,2190,10/08/2024,In-Store,56294.48,32204.48,L
PUM538475,3,38.3,Puma Liberate Nitro 2,Lucknow,Men,Basketball,3630,1950,01/12/2022,In-Store,6719.13,869.13,L
PUM620155,32,36.8,Puma Magnify Nitro 2,Banglore,Men,Basketball,4950,2350,02/05/2022,In-Store,100108.8,24908.8,L
PUM594847,39,3.6,Puma Fuse 2.0,Lucknow,Men,Basketball,10990,6050,02/09/2023,In-Store,413180.04,177230.04,L
